"intnr","id","inttime","ctry","weight","compd","gdr","b_y","b_m","ageq","smas1","smas2","smas3","smas4","smas5","smas6","smas7","smas8","smas9","smas"
761,1761,581,"The Netherlands",0.897902576081357,"20210416","Girl",2007,12,13,4,4,4,4,4,3,3,4,4,3.77777777777778
762,1762,1574,"The Netherlands",1.07280300978368,"20210416","Girl",2008,10,12,4,3,3,3,2,2,2,3,4,2.88888888888889
763,1763,595,"The Netherlands",0.722544491263327,"20210429","Boy",2006,10,14,3,4,2,3,4,3,4,3,1,3
765,1765,855,"The Netherlands",1.10237302796699,"20210412","Girl",2008,7,12,4,5,4,4,3,4,2,5,4,3.88888888888889
767,1767,916,"The Netherlands",0.907191978320753,"20210411","Girl",2006,11,14,4,4,3,3,4,3,5,4,2,3.55555555555556
773,1773,560,"The Netherlands",0.792670440931319,"20210409","Boy",2008,5,12,4,4,3,3,3,3,4,3,3,3.33333333333333
774,1774,1467,"The Netherlands",1.10237302796699,"20210409","Girl",2008,10,12,3,3,4,4,4,1,3,3,3,3.11111111111111
775,1775,647,"The Netherlands",1.38653191645373,"20210415","Girl",2008,10,12,5,5,3,5,3,5,5,5,2,4.22222222222222
779,1779,978,"The Netherlands",0.81473650787772,"20210409","Boy",2007,6,13,3,5,3,3,4,3,5,4,3,3.66666666666667
781,1781,908,"The Netherlands",1.38653191645373,"20210411","Girl",2008,7,12,5,5,5,5,4,5,5,5,5,4.88888888888889
782,1782,493,"The Netherlands",0.68329658275835,"20210412","Boy",2007,7,13,3,2,2,2,4,4,3,3,4,3
783,1783,1388,"The Netherlands",0.910467364834782,"20210421","Girl",2007,1,14,5,5,4,5,5,4,4,4,4,4.44444444444444
784,1784,540,"The Netherlands",0.75461555316222,"20210410","Boy",2008,5,12,5,5,4,5,4,4,4,5,2,4.22222222222222
785,1785,891,"The Netherlands",0.892578946982619,"20210415","Girl",2006,9,14,4,3,3,2,3,2,4,3,4,3.11111111111111
787,1787,531,"The Netherlands",0.76683422786695,"20210409","Boy",2006,8,14,4,4,2,2,2,2,3,2,3,2.66666666666667
791,1791,503,"The Netherlands",0.947072942488836,"20210422","Boy",2008,11,12,3,2,3,1,1,3,1,1,1,1.77777777777778
793,1793,2383,"The Netherlands",1.14515869692591,"20210409","Girl",2007,4,14,3,3,3,3,3,3,3,4,4,3.22222222222222
794,1794,689,"The Netherlands",0.844094933516,"20210421","Girl",2006,9,14,4,3,3,3,2,2,3,2,4,2.88888888888889
796,1796,470,"The Netherlands",0.995098929164779,"20210409","Boy",2009,1,12,4,4,4,2,2,4,4,3,2,3.22222222222222
802,1802,761,"The Netherlands",0.800871146403427,"20210409","Boy",2006,8,14,4,4,2,3,3,2,4,3,4,3.22222222222222
803,1803,1093,"The Netherlands",1.07667632942762,"20210409","Girl",2008,10,12,4,3,4,3,4,4,3,4,3,3.55555555555556
804,1804,820,"The Netherlands",0.76683422786695,"20210417","Boy",2006,7,14,4,4,3,3,2,2,4,3,3,3.11111111111111
805,1805,1061,"The Netherlands",0.906822466820736,"20210409","Boy",2008,9,12,4,3,2,1,3,2,3,2,4,2.66666666666667
807,1807,1323,"The Netherlands",0.75461555316222,"20210410","Boy",2008,1,13,3,4,3,2,3,4,3,3,3,3.11111111111111
808,1808,910,"The Netherlands",1.00646626341071,"20210419","Girl",2006,8,14,2,3,3,4,3,3,4,3,2,3
809,1809,453,"The Netherlands",0.722544491263327,"20210413","Boy",2007,8,13,4,4,4,3,4,2,3,2,4,3.33333333333333
811,1811,380,"The Netherlands",0.722544491263327,"20210421","Boy",2007,6,13,3,4,3,3,2,4,4,2,4,3.22222222222222
813,1813,1698,"The Netherlands",0.81473650787772,"20210424","Boy",2008,5,12,4,3,4,3,5,3,2,3,4,3.44444444444444
816,1816,921,"The Netherlands",0.758982051300333,"20210412","Boy",2007,8,13,3,3,3,3,2,3,2,4,3,2.88888888888889
818,1818,712,"The Netherlands",0.857881866810138,"20210409","Girl",2008,2,13,3,4,2,3,2,3,2,2,4,2.77777777777778
819,1819,2100,"The Netherlands",1.12690393304797,"20210416","Girl",2008,9,12,4,4,4,4,4,4,4,4,5,4.11111111111111
822,1822,1073,"The Netherlands",0.947072942488836,"20210416","Boy",2008,7,12,3,3,3,2,4,1,3,2,3,2.66666666666667
823,1823,273,"The Netherlands",0.841026623125398,"20210415","Girl",2007,6,13,4,4,3,3,3,3,3,4,3,3.33333333333333
825,1825,1440,"The Netherlands",1.00646626341071,"20210409","Girl",2007,5,13,5,5,5,5,4,5,5,3,4,4.55555555555556
827,1827,708,"The Netherlands",0.76683422786695,"20210422","Boy",2006,12,14,4,5,3,3,4,4,2,5,3,3.66666666666667
828,1828,900,"The Netherlands",0.75461555316222,"20210416","Boy",2008,2,13,3,4,2,2,3,2,4,3,4,3
830,1830,581,"The Netherlands",0.949132936462899,"20210410","Boy",2008,1,13,4,5,4,4,5,4,4,5,4,4.33333333333333
831,1831,816,"The Netherlands",1.10477081771781,"20210410","Girl",2007,10,13,3,5,5,4,5,3,4,5,5,4.33333333333333
832,1832,1322,"The Netherlands",0.932197205794996,"20210409","Girl",2006,8,14,4,5,4,4,5,4,4,3,3,4
839,1839,752,"The Netherlands",1.64483254956417,"20210409","Girl",2008,4,13,5,3,4,3,2,4,4,4,4,3.66666666666667
840,1840,1286,"The Netherlands",0.76683422786695,"20210410","Boy",2006,6,14,4,3,3,2,4,2,2,3,2,2.77777777777778
845,1845,1854,"The Netherlands",0.854795655479883,"20210411","Girl",2007,8,13,4,4,3,3,3,3,3,4,4,3.44444444444444
846,1846,1404,"The Netherlands",0.81473650787772,"20210410","Boy",2008,2,13,4,4,5,3,3,3,2,4,1,3.22222222222222
847,1847,1084,"The Netherlands",0.952941219474549,"20210416","Girl",2006,10,14,4,2,3,3,3,4,3,4,4,3.33333333333333
849,1849,726,"The Netherlands",0.921668688738217,"20210416","Boy",2008,7,12,4,4,3,3,3,3,3,3,3,3.22222222222222
850,1850,736,"The Netherlands",2.12357987120335,"20210409","Boy",2009,3,12,4,4,3,3,4,3,3,5,4,3.66666666666667
853,1853,524,"The Netherlands",1.05781820306437,"20210408","Girl",2007,12,13,4,3,4,4,4,3,4,5,4,3.88888888888889
854,1854,508,"The Netherlands",0.857564759318448,"20210409","Boy",2008,10,12,4,4,4,3,4,4,4,4,4,3.88888888888889
855,1855,982,"The Netherlands",2.71467093671764,"20210413","Girl",2007,7,13,5,4,4,3,4,3,3,4,5,3.88888888888889
856,1856,1148,"The Netherlands",0.907191978320753,"20210410","Girl",2006,8,14,4,3,3,4,3,4,4,5,3,3.66666666666667
859,1859,487,"The Netherlands",0.878356666070866,"20210416","Girl",2007,9,13,2,3,2,1,2,3,2,4,2,2.33333333333333
860,1860,499,"The Netherlands",0.722544491263327,"20210409","Boy",2007,7,13,4,4,3,4,3,3,4,4,4,3.66666666666667
861,1861,2295,"The Netherlands",1.14057425291242,"20210408","Boy",2008,11,12,4,3,4,2,3,4,4,4,4,3.55555555555556
863,1863,724,"The Netherlands",1.04852547550716,"20210415","Girl",2009,3,12,4,5,5,3,5,5,4,5,4,4.44444444444444
866,1866,1025,"The Netherlands",0.878356666070866,"20210409","Girl",2007,12,13,5,5,4,4,5,5,4,4,4,4.44444444444444
867,1867,386,"The Netherlands",0.818692785336987,"20210409","Boy",2006,12,14,3,3,3,3,3,3,3,3,3,3
868,1868,601,"The Netherlands",0.907191978320753,"20210419","Girl",2006,8,14,3,4,2,4,2,2,3,4,4,3.11111111111111
871,1871,1140,"The Netherlands",1.10237302796699,"20210410","Girl",2008,9,12,4,5,4,3,4,3,4,5,4,4
873,1873,1200,"The Netherlands",0.854795655479883,"20210410","Girl",2008,5,12,4,3,3,4,3,4,4,5,3,3.66666666666667
874,1874,1096,"The Netherlands",0.906822466820736,"20210409","Boy",2008,10,12,4,3,4,3,4,3,4,4,4,3.66666666666667
875,1875,745,"The Netherlands",0.725180544283833,"20210416","Boy",2006,10,14,3,2,2,2,2,2,3,2,2,2.22222222222222
877,1877,911,"The Netherlands",0.979207448158197,"20210409","Girl",2007,1,14,4,3,3,3,3,3,3,3,3,3.11111111111111
881,1881,643,"The Netherlands",0.737025202263952,"20210416","Boy",2008,3,13,4,5,3,3,4,3,4,3,2,3.44444444444444
884,1884,792,"The Netherlands",0.779388604867275,"20210414","Boy",2006,6,14,3,2,3,2,3,2,4,4,4,3
885,1885,1722,"The Netherlands",0.84125868077928,"20210411","Boy",2007,3,14,3,4,3,3,2,3,2,4,2,2.88888888888889
886,1886,745,"The Netherlands",0.854795655479883,"20210414","Girl",2008,3,13,4,4,3,3,4,2,4,3,3,3.33333333333333
887,1887,613,"The Netherlands",0.906822466820736,"20210409","Boy",2008,11,12,4,4,2,1,4,3,5,2,4,3.22222222222222
889,1889,708,"The Netherlands",0.908794911321459,"20210410","Boy",2007,7,13,5,4,3,3,4,2,3,4,4,3.55555555555556
892,1892,458,"The Netherlands",0.76683422786695,"20210409","Boy",2006,6,14,3,3,3,3,3,3,4,3,3,3.11111111111111
895,1895,538,"The Netherlands",0.994833360869473,"20210409","Boy",2008,10,12,5,5,4,5,5,4,4,4,2,4.22222222222222
897,1897,753,"The Netherlands",0.908794911321459,"20210415","Boy",2007,11,13,5,4,2,2,3,4,4,5,2,3.44444444444444
901,1901,766,"The Netherlands",1.00731184207502,"20210409","Boy",2007,6,13,4,4,3,3,3,4,4,4,3,3.55555555555556
902,1902,1102,"The Netherlands",0.932197205794996,"20210409","Girl",2006,8,14,3,4,5,2,4,3,4,3,4,3.55555555555556
903,1903,1120,"The Netherlands",0.901144423517059,"20210410","Girl",2007,11,13,4,4,2,2,2,3,3,3,2,2.77777777777778
906,1906,947,"The Netherlands",0.901144423517059,"20210418","Girl",2007,11,13,4,4,3,3,3,2,3,4,3,3.22222222222222
907,1907,386,"The Netherlands",0.980291742044676,"20210412","Boy",2006,6,14,4,4,2,3,3,3,3,5,4,3.44444444444444
909,1909,426,"The Netherlands",0.892578946982619,"20210421","Girl",2006,10,14,5,5,4,5,3,4,4,4,4,4.22222222222222
911,1911,470,"The Netherlands",0.734373770152013,"20210412","Boy",2008,4,13,3,4,3,4,4,3,3,3,3,3.33333333333333
913,1913,552,"The Netherlands",1.12265917847105,"20210410","Girl",2007,2,14,3,5,4,4,4,3,4,3,4,3.77777777777778
914,1914,270,"The Netherlands",0.80550529733629,"20210408","Boy",2007,1,14,4,4,4,4,4,4,3,3,3,3.66666666666667
919,1919,409,"The Netherlands",0.932197205794996,"20210409","Girl",2006,8,14,3,3,3,3,3,3,3,3,3,3
921,1921,582,"The Netherlands",0.792670440931319,"20210421","Boy",2008,3,13,4,4,3,3,3,3,4,4,4,3.55555555555556
927,1927,654,"The Netherlands",1.02252716450831,"20210413","Boy",2007,2,14,3,4,3,4,5,3,4,5,4,3.88888888888889
928,1928,548,"The Netherlands",0.923673425501041,"20210425","Boy",2007,9,13,4,4,3,2,3,3,4,3,4,3.33333333333333
930,1930,1425,"The Netherlands",0.75461555316222,"20210410","Boy",2007,9,13,5,5,4,4,4,3,4,4,4,4.11111111111111
931,1931,713,"The Netherlands",0.932197205794996,"20210409","Girl",2007,5,13,4,4,4,4,4,4,3,4,2,3.66666666666667
933,1933,501,"The Netherlands",1.07513648130036,"20210409","Girl",2008,2,13,3,4,4,4,3,4,4,4,4,3.77777777777778
935,1935,754,"The Netherlands",1.48727028593587,"20210409","Girl",2008,5,12,4,4,3,3,4,3,3,4,2,3.33333333333333
937,1937,1308,"The Netherlands",0.75461555316222,"20210426","Boy",2008,1,13,4,4,2,3,1,4,2,2,4,2.88888888888889
948,1948,1086,"The Netherlands",0.857881866810138,"20210411","Girl",2008,2,13,4,4,4,4,4,4,4,4,4,4
949,1949,856,"The Netherlands",0.75461555316222,"20210416","Boy",2007,12,13,4,3,4,3,2,2,3,3,3,3
950,1950,1246,"The Netherlands",1.15796515257026,"20210410","Girl",2008,7,12,3,4,3,3,4,2,3,4,3,3.22222222222222
956,1956,1864,"The Netherlands",0.800871146403427,"20210416","Boy",2006,12,14,4,4,3,3,2,3,4,4,4,3.44444444444444
958,1958,862,"The Netherlands",1,"20210422","Boy",2006,5,14,3,5,4,3,2,4,3,5,2,3.44444444444444
959,1959,1146,"The Netherlands",1.05552231906303,"20210412","Girl",2008,11,12,4,4,2,3,2,3,4,4,4,3.33333333333333
965,1965,729,"The Netherlands",0.734373770152013,"20210413","Boy",2007,9,13,3,4,2,2,4,3,4,4,4,3.33333333333333
966,1966,519,"The Netherlands",0.906822466820736,"20210409","Boy",2008,9,12,4,4,4,4,4,4,3,4,4,3.88888888888889
970,1970,1689,"The Netherlands",0.922651756741203,"20210409","Girl",2007,10,13,5,4,4,3,2,5,4,4,3,3.77777777777778
971,1971,482,"The Netherlands",0.908794911321459,"20210423","Boy",2007,9,13,4,5,2,3,4,1,2,2,5,3.11111111111111
973,1973,626,"The Netherlands",0.878356666070866,"20210414","Girl",2007,10,13,4,4,3,4,3,3,2,2,4,3.22222222222222
974,1974,1155,"The Netherlands",0.907191978320753,"20210417","Girl",2006,6,14,3,4,2,3,2,3,3,3,2,2.77777777777778
975,1975,246,"The Netherlands",0.947072942488836,"20210422","Boy",2008,1,13,2,1,2,2,1,1,2,1,1,1.44444444444444
977,1977,508,"The Netherlands",0.907191978320753,"20210409","Girl",2006,6,14,4,4,3,4,3,3,3,3,3,3.33333333333333
979,1979,785,"The Netherlands",0.952553073693004,"20210411","Boy",2008,7,12,3,4,4,4,5,3,4,5,4,4
980,1980,522,"The Netherlands",1.14057425291242,"20210413","Boy",2007,5,13,4,3,2,2,4,4,2,4,2,3
981,1981,1120,"The Netherlands",1.14103901345652,"20210413","Girl",2006,12,14,4,5,5,4,3,4,4,4,2,3.88888888888889
983,1983,1371,"The Netherlands",0.998187381347136,"20210422","Girl",2008,9,12,4,4,4,4,3,3,3,4,4,3.66666666666667
985,1985,639,"The Netherlands",0.84125868077928,"20210409","Boy",2006,8,14,4,3,3,4,2,3,3,3,2,3
987,1987,461,"The Netherlands",1.00646626341071,"20210409","Girl",2007,1,14,4,4,5,4,4,4,4,5,2,4
988,1988,1094,"The Netherlands",0.923673425501041,"20210410","Boy",2007,8,13,4,3,3,3,3,2,2,2,3,2.77777777777778
989,1989,1062,"The Netherlands",1.07280300978368,"20210410","Girl",2008,7,12,2,2,1,1,1,1,1,2,2,1.44444444444444
990,1990,390,"The Netherlands",0.81473650787772,"20210416","Boy",2008,5,12,4,5,4,4,5,3,3,3,5,4
991,1991,447,"The Netherlands",0.800871146403427,"20210412","Boy",2008,2,13,4,4,4,3,4,3,4,4,4,3.77777777777778
995,1995,334,"The Netherlands",1.19020015877056,"20210409","Girl",2008,12,12,3,3,3,3,3,4,3,2,3,3
996,1996,1309,"The Netherlands",0.922651756741203,"20210409","Girl",2007,7,13,3,2,3,3,3,3,4,3,4,3.11111111111111
997,1997,809,"The Netherlands",2.88107184656683,"20210411","Girl",2007,2,14,5,5,4,4,5,4,3,4,4,4.22222222222222
999,1999,585,"The Netherlands",0.864677329199558,"20210425","Boy",2006,10,14,3,3,2,3,4,3,4,3,4,3.22222222222222
1000,2000,1549,"The Netherlands",1.14103901345652,"20210409","Girl",2006,8,14,2,4,4,4,2,3,3,3,4,3.22222222222222
1001,2001,1307,"The Netherlands",0.979468845154907,"20210409","Girl",2007,3,14,4,5,2,2,5,3,3,4,3,3.44444444444444
1004,2004,620,"The Netherlands",0.782202561545216,"20210408","Boy",2007,4,14,4,4,3,4,3,3,5,5,3,3.77777777777778
1005,2005,341,"The Netherlands",0.924996342934502,"20210412","Girl",2007,7,13,2,4,3,3,4,2,4,5,4,3.44444444444444
1006,2006,854,"The Netherlands",1.3542113754314,"20210418","Girl",2008,10,12,3,3,2,3,2,3,2,4,3,2.77777777777778
1007,2007,429,"The Netherlands",0.983831052828321,"20210409","Boy",2006,11,14,4,5,4,3,4,4,4,4,4,4
1008,2008,1010,"The Netherlands",0.998187381347136,"20210409","Girl",2008,8,12,4,3,3,1,4,3,4,4,4,3.33333333333333
1013,2013,804,"The Netherlands",0.949132936462899,"20210409","Boy",2008,3,13,4,5,4,4,4,4,4,4,4,4.11111111111111
1015,2015,851,"The Netherlands",1,"20210410","Other, namely...",2006,6,14,3,4,3,3,3,3,4,4,5,3.55555555555556
1016,2016,882,"The Netherlands",0.952941219474549,"20210414","Girl",2006,8,14,4,3,2,1,4,5,4,4,1,3.11111111111111
1017,2017,2075,"The Netherlands",1.3542113754314,"20210425","Girl",2008,12,12,4,3,4,2,2,3,4,2,4,3.11111111111111
1018,2018,1455,"The Netherlands",0.995098929164779,"20210409","Boy",2008,9,12,3,4,3,2,3,2,3,3,3,2.88888888888889
1019,2019,373,"The Netherlands",0.827928656274489,"20210409","Boy",2006,9,14,5,3,5,1,1,3,4,1,3,2.88888888888889
1020,2020,739,"The Netherlands",0.892578946982619,"20210422","Girl",2007,3,14,4,4,3,3,4,2,3,1,5,3.22222222222222
1024,2024,868,"The Netherlands",1.61610736681788,"20210409","Girl",2006,12,14,4,3,4,3,2,3,4,4,3,3.33333333333333
1025,2025,1415,"The Netherlands",0.948336195545992,"20210415","Girl",2008,1,13,3,3,2,1,4,4,3,3,3,2.88888888888889
1027,2027,1573,"The Netherlands",1.10237302796699,"20210409","Girl",2008,9,12,4,4,2,3,4,5,4,3,1,3.33333333333333
1028,2028,1731,"The Netherlands",0.75461555316222,"20210410","Boy",2007,10,13,4,3,2,1,3,3,3,2,4,2.77777777777778
1029,2029,710,"The Netherlands",1.56586667063082,"20210411","Girl",2007,8,13,3,3,3,4,3,3,4,4,3,3.33333333333333
1030,2030,302,"The Netherlands",0.907191978320753,"20210409","Girl",2007,5,13,4,4,3,3,4,3,2,2,4,3.22222222222222
1031,2031,1175,"The Netherlands",0.800871146403427,"20210418","Boy",2007,4,14,4,5,3,4,4,3,4,3,4,3.77777777777778
1032,2032,698,"The Netherlands",0.734373770152013,"20210413","Boy",2008,6,12,4,5,4,4,5,4,4,5,3,4.22222222222222
1034,2034,558,"The Netherlands",0.75461555316222,"20210409","Boy",2007,8,13,4,4,3,3,4,3,3,4,4,3.55555555555556
1037,2037,1169,"The Netherlands",0.737025202263952,"20210418","Boy",2008,4,13,4,3,4,2,3,3,4,4,3,3.33333333333333
1038,2038,1168,"The Netherlands",0.922651756741203,"20210409","Girl",2007,12,13,4,5,3,2,4,3,4,4,3,3.55555555555556
1043,2043,420,"The Netherlands",1,"20210409","Boy",2006,5,14,4,3,3,3,3,3,3,3,3,3.11111111111111
1045,2045,1299,"The Netherlands",1.00731184207502,"20210422","Boy",2007,1,14,4,3,2,3,3,4,4,5,4,3.55555555555556
1047,2047,1272,"The Netherlands",1.15924738805372,"20210422","Boy",2008,11,12,4,4,3,3,4,4,3,5,4,3.77777777777778
1050,2050,595,"The Netherlands",1.19120010074289,"20210409","Boy",2008,10,12,5,4,2,3,3,3,4,3,4,3.44444444444444
1051,2051,619,"The Netherlands",0.779388604867275,"20210422","Boy",2007,5,13,4,4,4,3,3,4,4,5,3,3.77777777777778
1054,2054,753,"The Netherlands",0.780110313299649,"20210409","Boy",2008,3,13,4,3,3,3,2,4,3,3,2,3
1055,2055,688,"The Netherlands",0.857881866810138,"20210412","Girl",2007,10,13,4,4,3,3,4,3,4,3,3,3.44444444444444
1056,2056,2270,"The Netherlands",0.983005184896656,"20210418","Girl",2006,10,14,3,2,2,2,2,2,3,3,4,2.55555555555556
1059,2059,1153,"The Netherlands",0.80550529733629,"20210422","Boy",2006,9,14,4,4,2,3,4,2,2,1,4,2.88888888888889
1064,2064,978,"The Netherlands",0.75461555316222,"20210413","Boy",2007,8,13,4,4,4,4,3,4,4,5,4,4
1065,2065,679,"The Netherlands",0.779388604867275,"20210419","Boy",2006,12,14,4,4,2,3,2,3,3,2,4,3
1067,2067,354,"The Netherlands",1.12265917847105,"20210410","Girl",2006,9,14,4,4,2,1,3,2,4,3,4,3
1069,2069,1161,"The Netherlands",0.947072942488836,"20210410","Boy",2008,10,12,5,5,3,5,5,5,5,5,5,4.77777777777778
1070,2070,867,"The Netherlands",0.910467364834782,"20210409","Girl",2007,5,13,4,5,4,3,5,4,4,5,3,4.11111111111111
1073,2073,1658,"The Netherlands",0.68329658275835,"20210410","Boy",2007,8,13,4,4,3,2,3,4,4,4,4,3.55555555555556
1075,2075,900,"The Netherlands",1.14103901345652,"20210410","Girl",2007,3,14,5,4,4,3,2,4,3,4,3,3.55555555555556
1079,2079,728,"The Netherlands",0.979207448158197,"20210410","Girl",2006,10,14,4,3,2,2,3,2,1,2,2,2.33333333333333
1082,2082,1095,"The Netherlands",0.964501221086224,"20210409","Boy",2006,9,14,3,4,2,2,2,2,3,4,3,2.77777777777778
1084,2084,317,"The Netherlands",0.774193017368768,"20210408","Boy",2007,12,13,4,4,4,4,4,4,4,4,4,4
1086,2086,996,"The Netherlands",0.734373770152013,"20210417","Boy",2007,12,13,5,3,4,3,3,3,4,3,4,3.55555555555556
1087,2087,706,"The Netherlands",0.854795655479883,"20210410","Girl",2007,10,13,4,4,4,4,3,3,3,4,3,3.55555555555556
1089,2089,790,"The Netherlands",0.779388604867275,"20210409","Boy",2006,10,14,4,4,3,3,3,3,3,3,3,3.22222222222222
1090,2090,1072,"The Netherlands",0.924996342934502,"20210425","Boy",2009,1,12,4,5,4,3,4,3,5,5,3,4
1093,2093,958,"The Netherlands",1.10237302796699,"20210410","Girl",2008,12,12,3,3,4,2,4,4,4,3,4,3.44444444444444
1094,2094,281,"The Netherlands",1.17248984279617,"20210415","Girl",2007,5,13,4,3,3,2,3,3,3,3,2,2.88888888888889
1104,2104,736,"The Netherlands",0.722544491263327,"20210414","Boy",2008,2,13,4,4,3,3,4,3,4,4,4,3.66666666666667
1106,2106,1066,"The Netherlands",1,"20210416","Boy",2006,7,14,5,4,5,5,5,5,5,5,4,4.77777777777778
1108,2108,1052,"The Netherlands",0.922651756741203,"20210425","Girl",2008,3,13,4,4,3,3,4,4,4,4,3,3.66666666666667
1110,2110,1022,"The Netherlands",1,"20210415","Girl",2006,5,14,5,5,5,4,3,5,5,4,3,4.33333333333333
1111,2111,1172,"The Netherlands",0.921668688738217,"20210422","Boy",2009,2,12,4,3,3,2,3,1,4,3,4,3
1112,2112,674,"The Netherlands",0.878356666070866,"20210409","Girl",2007,7,13,3,3,2,3,4,2,2,2,3,2.66666666666667
1116,2116,722,"The Netherlands",0.800871146403427,"20210411","Boy",2007,2,14,3,3,3,3,3,3,3,3,1,2.77777777777778
1120,2120,271,"The Netherlands",0.923673425501041,"20210409","Boy",2008,5,12,4,4,4,2,3,4,4,4,4,3.66666666666667
1121,2121,374,"The Netherlands",1.00731184207502,"20210409","Boy",2007,2,14,3,4,3,4,3,2,2,2,3,2.88888888888889
1124,2124,182,"The Netherlands",1.05552231906303,"20210412","Girl",2008,7,12,3,3,3,3,4,4,4,3,3,3.33333333333333
1125,2125,2503,"The Netherlands",0.97164344935802,"20210414","Boy",2009,3,12,4,3,5,2,3,2,3,4,4,3.33333333333333
1128,2128,787,"The Netherlands",0.947072942488836,"20210409","Boy",2008,7,12,4,5,4,2,3,2,3,2,4,3.22222222222222
1129,2129,544,"The Netherlands",1,"20210409","Girl",2006,5,14,4,5,3,4,4,4,4,5,3,4
1130,2130,381,"The Netherlands",0.878356666070866,"20210408","Girl",2008,3,13,4,4,3,4,3,5,4,5,2,3.77777777777778
1132,2132,568,"The Netherlands",0.9681479832124,"20210408","Boy",2008,11,12,3,2,2,2,2,3,3,3,3,2.55555555555556
1136,2136,631,"The Netherlands",1.12690393304797,"20210409","Girl",2008,9,12,4,4,4,4,4,4,4,4,4,4
1137,2137,731,"The Netherlands",1,"20210411","Girl",2006,5,14,3,4,3,3,4,3,3,4,4,3.44444444444444
1138,2138,1126,"The Netherlands",0.722544491263327,"20210411","Boy",2007,7,13,4,5,4,3,4,4,5,3,5,4.11111111111111
1139,2139,774,"The Netherlands",0.737025202263952,"20210416","Boy",2008,3,13,4,5,4,3,4,3,3,4,2,3.55555555555556
1140,2140,685,"The Netherlands",0.84125868077928,"20210409","Boy",2006,9,14,4,4,4,4,3,5,4,5,4,4.11111111111111
1141,2141,884,"The Netherlands",0.983831052828321,"20210416","Boy",2006,11,14,3,4,4,3,3,4,3,4,5,3.66666666666667
1143,2143,670,"The Netherlands",1.60362356248555,"20210422","Boy",2008,8,12,4,3,3,2,4,4,4,3,4,3.44444444444444
1144,2144,460,"The Netherlands",1.07280300978368,"20210409","Girl",2008,9,12,4,5,3,5,4,3,4,3,4,3.88888888888889
1145,2145,678,"The Netherlands",0.906822466820736,"20210419","Boy",2008,10,12,5,5,4,4,4,5,5,5,3,4.44444444444444
1146,2146,602,"The Netherlands",0.717754890251369,"20210411","Boy",2007,10,13,4,4,3,3,3,2,4,3,4,3.33333333333333
1147,2147,991,"The Netherlands",0.892578946982619,"20210412","Girl",2006,12,14,4,4,3,4,3,2,4,4,3,3.44444444444444
